r_def,cve_ent,con,upm,n_pro_viv,v_sel,n_hog,h_mud,n_ren,c_res,sex,eda,n_hij,e_con,ur,zona,pos_ocu,seg_soc,rama_est1,ambito2,tue1,pre_asa,niv_ins,anios_esc,hrsocup,ingocup,imssissste,emp_ppal,p6c,p6d
0,7,41259,707455,53,3,1,0,4,1,1,25, ,6,1,2,3,2,2,2,3,0,4,16,24,6880,4,1, ,6
0,7,41259,707455,86,5,1,0,3,1,1,30, ,6,1,2,2,2,3,3,1,0,4,16,57,15050,4,2, ,6
0,7,41275,707334,8,51,1,0,1,1,2,56,4,5,1,2,3,2,3,2,3,0,1,4,40,2580,4,1, ,6
0,7,41276,707377,60,54,1,0,1,1,1,54, ,2,1,2,2,2,3,3,1,0,3,9,60,12900,4,2, ,6
0,7,41283,707692,150,54,1,0,2,1,2,32,5,1,1,2,1,2,3,8,3,2,3,9,18,2580,4,1, ,6
0,7,41286,707364,107,54,1,0,3,1,1,25, ,6,1,2,1,1,3,0,1,1,4,17,16,37000,1,2, ,1
0,7,41287,707275,143,51,1,0,2,1,2,28,0,6,1,2,1,2,3,3,1,1,4,14,58,8600,4,1, ,6
0,7,41289,706973,149,52,1,0,9,3,1,46, ,1,1,2,3,2,1,0,1,0,2,6,30,3225,4,1, ,6
0,7,41307,707585,38,3,1,0,2,1,1,47, ,6,1,2,1,1,3,4,1,1,4,16,48,6000,1,2, ,1
0,7,41312,707105,109,5,1,0,1,1,2,52,3,1,1,2,1,1,3,6,2,1,4,16,40,16000,1,2, ,1
0,7,41326,707597,25,1,1,0,2,1,2,50,2,1,1,2,1,1,3,4,2,1,3,9,54,8000,1,2, ,1
0,7,41326,707597,7,2,1,0,4,1,1,23, ,6,1,2,1,2,3,3,3,2,3,11,45,9460,4,1, ,6
0,7,41335,707145,83,5,1,0,1,1,1,29, ,5,1,2,3,2,3,2,3,0,4,12,36,10320,4,1, ,6
0,7,41340,707383,92,2,1,0,2,1,1,30, ,1,1,2,1,1,3,4,1,1,3,9,48,8000,1,2, ,1
0,7,41344,707177,14,2,1,0,3,1,1,55, ,6,1,2,1,2,2,3,1,1,4,14,51,9460,4,1, ,6
0,7,41353,707339,81,3,1,0,4,1,1,24, ,6,1,2,1,2,3,3,3,1,4,14,48,6450,4,1, ,6
0,7,41358,707118,38,3,1,0,1,1,1,69, ,5,1,2,1,2,3,5,1,2,1,0,36,3870,4,1, ,6
0,7,41362,707284,125,4,1,0,1,1,1,62, ,5,1,2,3,2,3,2,3,0,4,12,23,6450,4,1, ,6
0,7,41373,707116,144,1,1,0,1,1,2,55,2,2,1,2,1,1,3,4,2,1,3,12,40,18000,2,2, ,3
0,7,41381,707564,87,2,1,0,6,1,2,25,0,6,1,2,1,1,3,4,1,1,4,16,57,10200,1,2, ,1
0,7,41382,707125,93,3,1,0,1,1,1,23, ,1,1,2,1,2,2,2,3,2,3,9,53,8170,4,1, ,6
0,7,41387,707160,13,1,1,0,1,1,1,54, ,1,1,2,1,1,3,0,1,1,3,9,48,9000,1,2, ,1
0,7,41394,707259,63,3,1,0,2,1,2,53,3,5,1,2,1,2,3,8,3,2,3,9,12,1075,4,1, ,6
0,7,41394,707259,63,3,1,0,3,1,1,29, ,1,1,2,3,2,3,2,1,0,3,9,13,6450,4,2, ,6
0,7,41402,707404,48,2,1,1,1,1,1,41, ,5,1,2,1,2,3,2,1,2,3,9,72,7740,4,1, ,6
0,7,41412,707614,130,5,1,0,2,1,2,29,0,6,1,2,1,2,3,4,1,1,4,17,48,7000,4,1, ,6
0,7,41412,707614,130,5,1,0,5,3,1,24, ,6,1,2,1,2,3,4,1,2,3,9,60,6020,4,1, ,6
0,7,41417,707411,136,2,1,0,3,1,2,19,0,6,1,2,1,2,3,8,3,2,4,14,40,4400,4,1, ,6
0,2,50018,200738,140,55,1,0,2,1,2,35,3,3,2,1,1,1,3,5,1,1,3,9,54,10750,1,2, ,1
0,2,50043,200217,36,2,1,0,1,1,1,64, ,5,2,1,3,2,2,2,3,0,1,5,32,17200,4,1, ,6
0,2,50066,200802,39,53,1,0,2,1,2,49,1,5,2,1,1,1,3,4,1,1,4,15,40,25800,1,2, ,1
0,3,50003,301295,104,4,1,0,1,1,2,43,3,2,2,2,1,1,3,5,1,1,3,9,48,9000,1,2, ,1
0,3,50005,301555,39,4,1,0,1,1,1,20, ,1,2,2,1,2,2,4,1,1,3,9,44,19350,4,1, ,6
0,3,50009,301864,22,3,1,0,2,1,2,42,2,5,2,2,1,1,2,4,1,1,4,16,40,16000,1,2, ,1
0,3,50032,301681,112,53,1,0,1,1,1,50, ,1,2,2,1,1,3,4,1,1,2,6,48,25800,1,2, ,1
0,3,50038,301476,70,52,1,0,3,1,2,42,0,6,2,2,1,1,2,5,1,1,4,17,50,24000,1,2, ,1
0,3,50038,301476,70,52,1,0,5,1,2,34,1,6,2,2,1,1,3,4,1,1,4,12,48,12000,1,2, ,1
0,3,50050,301666,62,4,1,0,3,1,1,22, ,6,2,2,1,2,3,4,1,1,4,12,19,12900,4,1, ,6
0,3,50060,301892,28,4,1,0,2,1,2,37,1,5,2,2,1,1,3,6,2,1,4,18,40,50000,1,2, ,1
0,3,50066,301643,92,3,1,0,1,1,1,22, ,6,2,2,2,2,3,2,3,0,4,12,15,150500,4,1, ,6
0,3,50073,301663,39,52,1,1,1,1,2,49,2,1,2,2,3,2,2,2,1,0,3,9,30,4300,4,2, ,6
0,3,50074,301749,12,51,1,0,6,1,1,29, ,1,2,2,1,2,3,2,3,1,3,9,60,36550,4,1, ,6
0,3,50081,301709,86,53,1,0,1,1,1,41, ,1,2,2,1,1,3,6,1,1,4,15,48,12900,1,2, ,1
0,3,50087,301627,123,55,1,0,1,1,1,35, ,5,2,2,1,1,3,6,1,1,4,14,50,30000,1,2, ,1
0,3,50105,301714,18,3,1,0,1,1,1,35, ,1,2,2,1,1,3,6,1,1,3,11,50,10000,1,2, ,1
0,3,50109,301406,110,2,1,0,1,1,1,44, ,2,2,2,1,1,3,6,1,1,3,9,32,14000,1,2, ,1
0,3,50109,301406,30,5,1,0,1,1,1,31, ,5,2,2,1,1,3,6,1,1,4,12,72,18000,1,2, ,1
0,3,50111,301752,46,1,1,0,2,1,2,37,1,5,2,2,1,1,3,3,1,1,4,14,27,10000,1,2, ,1
0,3,50116,301975,33,2,1,0,2,1,1,49, ,5,2,2,1,1,3,6,1,1,2,6,55,16000,1,2, ,1
0,3,50121,301556,238,1,1,0,1,1,1,49, ,1,2,2,3,2,2,2,3,0,1,3,24,15050,4,1, ,6
0,3,50124,301411,253,1,1,0,2,1,2,22,1,5,2,2,1,2,2,6,1,1,3,9,45,10750,4,1, ,6
0,5,4,500101,127,5,1,0,1,1,1,24, ,1,2,1,1,1,2,5,1,1,3,9,0,11610,1,2, ,1
0,5,50008,501554,95,5,1,0,1,1,1,35, ,5,2,2,1,1,2,0,1,1,4,12,48,12040,1,2, ,1
0,5,50022,500867,73,51,1,0,2,1,2,26,1,6,2,2,1,1,3,5,2,1,4,17,40,12000,1,2, ,1
0,5,50022,500867,38,77,1,0,3,1,1,22, ,6,2,2,1,2,2,2,3,1,3,9,49,7740,4,1, ,6
0,5,50029,501787,10,2,1,0,1,1,1,22, ,1,2,2,1,1,2,6,1,1,4,12,48,8600,1,2, ,1
0,5,50030,500865,127,5,1,0,1,1,2,54,3,4,2,2,1,1,3,4,1,1,4,12,45,8600,1,2, ,1
0,5,50034,500961,8,1,1,0,3,1,1,33, ,6,2,2,1,1,3,4,1,1,3,9,60,8000,1,2, ,1
0,5,50034,500961,76,4,1,0,3,1,1,20, ,6,2,2,1,1,2,6,1,1,4,12,45,1700,1,2, ,1
0,5,50038,500878,9,51,1,0,2,1,2,45,3,5,2,2,1,1,3,4,2,1,4,14,35,9000,1,2, ,1
0,5,50043,502637,39,2,1,0,2,1,2,29,0,6,2,1,1,1,3,4,1,2,4,15,50,21500,1,2, ,1
0,5,50048,502653,38,52,1,0,1,1,1,42, ,5,2,1,1,1,3,4,1,1,3,9,48,12900,1,2, ,1
0,5,50049,502474,68,3,1,0,1,1,2,49,3,6,2,1,1,1,3,5,2,1,3,9,28,8000,2,2, ,3
0,5,50052,502364,80,4,1,0,1,1,2,33,3,5,2,1,1,1,2,6,1,1,2,6,48,13760,1,2, ,1
0,5,50052,502364,105,5,1,0,1,1,2,54,3,2,2,1,1,1,2,6,1,1,3,9,40,12900,1,2, ,1
0,5,50055,502676,30,4,1,0,1,1,2,52,3,4,2,1,2,2,3,3,3,0,3,9,24,25800,4,1, ,6
0,5,50064,500097,108,55,1,0,5,1,2,22,0,6,2,1,1,1,3,4,1,1,4,15,48,11180,1,2, ,1
0,5,50070,500382,51,2,1,0,2,1,2,45,1,1,2,1,1,2,3,8,3,2,2,6,40,6450,4,1, ,6
0,5,50076,500214,80,52,1,0,1,1,2,39,2,5,2,1,1,1,2,6,1,1,4,16,45,13760,1,2, ,1
0,6,50001,600998,27,1,1,0,3,1,1,21, ,6,2,2,1,2,3,3,3,2,4,12,45,6450,4,1, ,6
0,6,50010,600983,58,2,1,0,2,1,2,53,6,5,2,2,1,2,3,8,3,1,2,6,54,10750,4,1, ,6
0,6,50028,601113,73,53,1,1,3,1,1,20, ,6,2,2,1,1,3,6,1,1,4,12,48,12900,1,2, ,1
0,6,50035,601099,23,53,1,0,2,1,2,30,1,1,2,2,1,1,3,4,2,1,4,16,0,8400,1,2, ,1
0,6,50037,601133,76,54,1,0,1,1,2,49,2,2,2,2,1,2,3,3,1,1,4,12,32,12900,4,1, ,6
0,6,50040,600790,18,53,1,1,1,1,1,72, ,5,2,2,3,2,2,2,3,0,1,3,27,3010,4,1, ,6
0,6,50041,600799,92,53,1,0,2,1,2,25,0,6,2,2,1,1,3,5,1,1,4,12,48,10000,1,2, ,1
0,6,50045,601151,188,52,1,1,2,1,1,22, ,1,2,2,1,1,3,7,2,1,4,12,82,19000,2,2, ,2
0,6,50048,600861,28,54,1,0,1,1,1,70, ,5,2,2,1,2,3,2,3,2,2,6,15,860,4,1, ,6
0,6,50058,600917,65,4,1,0,4,1,1,16, ,6,2,2,1,2,2,3,1,2,3,9,18,7740,4,1, ,6
0,6,50067,601081,152,4,1,0,2,1,2,43,1,5,2,2,1,1,3,0,1,1,4,12,50,60200,1,2, ,1
0,6,50068,601084,22,4,1,0,3,1,1,26, ,6,2,2,1,1,3,5,1,1,4,16,54,14000,1,2, ,1
0,6,50068,601084,22,4,1,0,4,1,1,20, ,6,2,2,1,2,3,4,1,1,3,10,44,8600,4,1, ,6
0,6,50069,600800,94,3,1,0,1,1,2,67,2,4,2,2,1,2,3,8,3,1,2,7,36,8600,4,1, ,6
0,6,50069,600800,98,5,1,0,4,1,2,20,0,6,2,2,1,2,3,4,1,1,4,13,30,11000,4,1, ,6
0,6,50071,600792,129,4,1,0,1,1,1,56, ,5,2,2,1,1,3,7,2,1,4,12,40,18000,1,2, ,1
0,6,50074,600994,162,5,1,0,1,1,1,30, ,2,2,2,1,2,2,2,3,2,3,9,56,8600,4,1, ,6
0,6,50078,600912,14,2,1,0,3,1,2,29,0,1,2,2,1,1,3,4,1,1,4,16,48,12000,1,2, ,1
0,6,50080,600960,29,4,1,0,3,1,2,32,2,1,2,2,3,2,3,2,3,0,3,9,9,4300,4,1, ,6
0,7,50001,706177,20,77,1,0,1,1,1,34, ,5,2,2,3,2,2,2,3,0,2,6,52,12900,4,1, ,6
0,7,50002,706240,82,53,1,0,3,1,1,21, ,6,2,2,1,1,3,6,1,1,4,12,48,8170,1,2, ,1
0,7,50026,701478,145,4,1,0,2,1,1,20, ,1,2,2,1,1,2,4,1,1,2,6,60,10320,1,2, ,1
0,7,50030,701361,5,1,1,0,5,1,1,22, ,5,2,2,1,1,3,4,1,1,4,12,48,8000,1,2, ,1
0,11,50004,1104864,35,54,1,0,2,1,2,65,3,5,2,2,3,2,3,2,3,0,1,3,4,645,4,1, ,6
0,11,50008,1104381,68,54,1,0,2,1,1,66, ,5,2,2,1,2,3,3,1,2,4,16,42,10000,4,1, ,6
0,11,50009,1104860,22,5,1,0,1,1,1,42, ,5,2,2,1,1,3,7,2,1,4,16,48,27950,2,2, ,2
0,11,50010,1105196,5,5,1,0,4,1,1,19, ,6,2,2,1,2,3,2,3,2,4,13,24,4515,4,1, ,6
0,11,50029,1104698,47,51,1,0,2,1,1,22, ,6,2,2,1,1,2,4,1,1,4,15,48,10000,1,2, ,1
0,11,50031,1101330,109,53,1,0,1,1,1,41, ,4,2,2,1,2,2,3,1,1,3,9,60,12900,4,1, ,6
0,11,50035,1102163,72,54,1,0,2,1,2,60,0,5,2,2,3,2,3,2,3,0,3,12,15,5000,4,1, ,6
0,11,50064,1110546,56,2,1,0,1,1,1,40, ,5,2,2,1,1,3,7,2,1,4,16,40,15000,1,2, ,1
0,11,50071,1103700,63,76,1,0,3,1,2,27,0,6,2,2,1,2,3,5,2,1,4,16,15,3200,4,1, ,6
0,12,50003,1203686,70,53,1,0,2,1,2,66,2,5,2,2,1,1,3,5,2,1,4,17,39,10800,1,2, ,1
0,12,50008,1203507,181,5,1,0,2,1,1,37, ,1,2,2,3,2,3,3,1,0,4,17,27,3870,4,2, ,6
0,12,50020,1203895,40,5,1,0,1,1,1,38, ,5,2,2,1,2,2,2,3,2,3,9,30,8600,4,1, ,6
0,12,50028,1204230,36,53,1,0,3,1,1,35, ,1,2,2,1,2,2,3,1,1,3,9,70,9030,4,1, ,6
0,12,50034,1204470,55,1,1,0,2,1,2,70,1,3,2,2,3,2,3,3,1,0,4,12,48,4300,4,2, ,6
0,12,50034,1204470,143,5,1,0,4,1,1,28, ,1,2,2,3,2,3,2,3,0,4,17,48,8600,4,1, ,6
0,12,50042,1204514,9,3,1,1,1,1,1,26, ,1,2,2,2,2,2,3,3,0,3,9,54,12900,4,1, ,6
0,12,50043,1204461,40,52,1,0,1,1,1,72, ,4,2,2,3,2,3,2,3,0,2,6,12,4300,4,1, ,6
0,13,86,1306454,143,75,1,0,1,1,1,57, ,5,2,2,1,2,3,3,1,1,4,16,60,5160,4,1, ,6
0,14,20233,1408105,37,76,1,0,1,1,1,75, ,5,2,2,2,2,3,3,1,0,4,17,60,15050,4,2, ,6
0,14,50004,1407790,137,4,1,0,2,1,2,30,2,1,2,2,1,1,3,6,1,1,3,9,48,9460,1,2, ,1
0,14,50010,1401532,109,5,1,0,1,1,1,63, ,5,2,2,1,1,3,7,2,1,4,12,40,13000,1,2, ,1
0,14,50014,1406833,11,51,1,0,3,1,1,27, ,6,2,2,1,1,2,6,1,1,4,12,40,12040,1,2, ,1
0,16,50011,1608741,64,2,1,0,2,1,2,40,3,5,2,2,1,2,3,8,3,2,3,9,12,2150,4,1, ,6
0,16,50018,1610191,170,54,1,0,1,1,2,54,3,5,2,2,1,1,3,7,2,1,4,19,0,7000,1,2, ,1
0,16,50018,1610191,170,54,1,0,2,1,1,59, ,5,2,2,3,2,3,2,1,0,4,16,25,12000,4,2, ,6
0,16,50024,1610180,66,2,1,0,1,1,1,58, ,3,2,2,1,2,3,3,1,1,1,2,56,9200,4,1, ,6
0,16,50027,1600310,77,54,1,0,1,1,1,31, ,5,2,2,1,2,3,7,2,1,3,9,40,8000,4,1, ,6
0,17,50009,1704259,80,53,1,0,1,1,1,52, ,5,2,2,3,2,2,2,3,0,3,9,46,17200,4,1, ,6
0,17,50017,1700625,131,4,1,0,2,1,2,51,3,5,2,2,1,2,1,0,1,2,2,6,24,3225,4,1, ,6
0,17,50018,1700482,6,2,1,0,2,1,1,20, ,6,2,2,1,1,3,4,1,1,2,8,54,5160,1,2, ,1
0,17,50029,1704255,133,1,1,0,1,1,1,37, ,1,2,2,1,2,3,2,1,2,3,9,48,6020,4,1, ,6
0,19,50004,1903529,116,55,1,0,3,1,1,37, ,5,2,2,1,1,2,6,1,1,3,9,48,12900,1,2, ,1
0,20,50003,2004131,21,54,1,0,1,1,2,56,1,2,2,2,3,2,3,2,3,0,2,6,4,2580,4,1, ,6
0,20,50010,2004072,112,5,1,0,3,1,2,25,0,6,2,2,1,2,3,8,3,2,3,9,48,6450,4,1, ,6
0,20,50011,2004205,112,3,1,0,2,1,2,36,2,1,2,2,1,2,3,3,3,2,3,9,56,8600,4,1, ,6
0,20,50016,2003994,52,5,1,0,2,1,2,24,0,6,2,2,1,2,3,3,1,1,4,14,45,4515,4,1, ,6
0,20,50016,2003994,52,5,1,0,3,1,2,20,0,6,2,2,1,2,3,3,1,2,4,12,20,10750,4,1, ,6
0,21,50014,2110474,62,2,1,0,1,1,1,24, ,1,2,2,1,1,2,6,1,1,4,17,48,8600,1,2, ,1
0,21,50015,2111377,125,2,1,0,1,1,2,61,2,4,2,2,1,2,3,8,3,2,3,9,40,4730,4,1, ,6
0,21,50017,2111156,19,1,1,0,1,1,1,42, ,5,2,2,1,2,2,4,1,1,3,9,60,10320,4,1, ,6
0,21,50020,2111344,26,4,1,0,1,1,1,50, ,5,2,2,1,2,2,3,1,2,1,3,45,8600,4,1, ,6
0,22,50011,2205177,18,51,1,0,3,1,1,29, ,5,2,2,1,2,2,2,3,2,3,9,45,11180,4,1, ,6
0,22,50015,2204845,7,54,1,0,2,1,2,20,0,6,2,2,1,1,2,6,1,1,4,12,40,8600,1,2, ,1
0,22,50023,2204663,153,5,1,0,1,1,2,47,3,2,2,2,1,1,2,6,1,1,3,9,48,8170,1,2, ,1
0,22,50024,2204746,107,4,1,0,3,1,2,52,1,2,2,2,1,1,3,4,2,1,4,16,22,10000,2,2, ,3
0,22,50025,2205059,126,4,1,0,3,1,1,25, ,6,2,2,1,1,2,0,1,1,4,16,48,6450,1,2, ,1
0,22,50025,2205059,126,4,1,0,7,1,1,18, ,6,2,2,1,2,3,3,1,2,4,12,45,6450,4,1, ,6
0,22,50041,2204680,82,3,1,0,1,1,1,43, ,5,2,2,1,1,2,6,1,1,4,16,50,70000,1,2, ,1
0,23,50007,2300906,34,4,1,0,3,1,2,35,0,6,2,2,1,2,3,6,1,1,4,14,48,7000,4,1, ,6
0,23,50013,2300963,91,2,1,0,1,1,1,34, ,6,2,2,1,1,3,7,2,1,4,12,32,13000,2,2, ,3
0,23,50019,2300800,48,1,1,0,1,1,2,45,2,6,2,2,1,2,3,8,3,1,4,12,16,2580,4,1, ,6
0,23,50019,2300800,48,1,1,0,3,1,2,27,0,6,2,2,1,1,3,7,2,1,4,18,0,14000,2,2, ,3
0,23,50020,2300614,46,1,1,0,2,1,2,49,2,5,2,2,1,1,3,7,2,1,4,15,0,16000,2,2, ,3
0,23,50034,2300784,5,51,1,0,1,1,2,57,3,1,2,2,1,1,3,5,1,1,2,6,48,7800,1,2, ,1
0,23,50034,2300784,5,51,1,0,2,1,1,57, ,1,2,2,1,1,3,5,1,1,3,10,84,10600,1,2, ,1
0,23,50037,2300958,101,53,1,1,2,1,2,29,3,1,2,2,1,2,3,3,1,2,4,12,40,6450,4,1, ,6
0,23,50051,2304270,33,2,1,0,1,1,1,65, ,1,2,2,3,2,1,0,1,0,3,10,36,9030,4,1, ,6
0,23,50052,2303524,56,5,1,0,1,1,1,39, ,5,2,2,1,2,3,2,1,1,3,9,80,18060,4,1, ,6
0,23,50057,2304093,18,4,1,0,1,1,1,47, ,5,2,2,1,1,3,4,2,1,4,16,10,12000,2,2, ,3
0,23,50062,2303587,28,1,1,0,1,1,2,37,3,6,2,2,1,2,3,3,1,2,1,5,60,10750,4,1, ,6
0,23,50074,2303866,16,3,1,0,1,1,1,44, ,5,2,2,1,1,3,6,1,1,4,12,50,20000,1,2, ,1
0,23,50074,2303866,27,4,1,0,1,1,1,36, ,1,2,2,1,1,3,6,1,1,2,6,48,12000,1,2, ,1
0,23,50101,2304347,61,51,1,0,1,1,1,51, ,6,2,2,3,2,3,2,3,0,2,6,0,9000,4,1, ,6
0,23,50102,2303733,46,53,1,0,1,1,1,41, ,1,2,2,1,1,3,4,1,1,4,12,60,20000,1,2, ,1
0,24,50021,2400847,89,2,1,0,1,1,1,25, ,6,2,2,1,1,3,5,1,1,4,16,0,10750,1,2, ,1
0,24,50022,2400872,52,1,1,0,1,1,2,61,3,6,2,2,1,1,3,8,3,2,4,16,40,9890,1,2, ,1
0,24,50023,2400969,16,5,1,0,2,1,2,38,1,5,2,2,1,1,3,5,2,1,4,17,32,16000,2,2, ,3
0,24,50024,2400941,9,1,1,0,1,1,1,52, ,5,2,2,1,1,3,5,1,2,4,17,40,12900,1,2, ,1
0,24,50024,2400941,9,1,1,0,2,1,2,49,3,5,2,2,3,2,3,2,3,0,4,17,42,2000,4,1, ,6
0,25,50004,2505048,143,5,1,0,1,1,2,63,2,3,2,2,1,2,3,3,1,1,4,17,20,10750,4,1, ,6
0,25,50006,2505459,51,5,1,0,2,1,1,25, ,6,2,2,3,2,3,2,3,0,3,9,35,9675,4,1, ,6
0,25,50013,2506111,47,4,1,0,2,1,2,55,4,5,2,2,1,2,3,8,3,2,3,11,21,6450,4,1, ,6
0,25,50016,2505595,135,52,1,0,4,1,1,21, ,6,2,2,1,2,3,3,1,2,4,12,59,8600,4,1, ,6
0,25,50020,2505260,85,51,1,0,2,1,1,38, ,5,2,2,1,2,2,3,1,1,3,9,0,8600,4,1, ,6
0,25,50028,2505079,138,52,1,0,1,1,1,61, ,5,2,2,3,2,3,2,3,0,4,12,14,1500,4,1, ,6
0,25,50031,2506144,101,53,1,0,3,1,2,27,1,1,2,2,1,1,3,7,2,1,4,16,40,10000,2,2, ,3
0,25,50031,2506144,63,54,1,0,2,1,2,69,6,1,2,2,3,2,3,2,3,0,3,9,35,4515,4,1, ,6
0,25,50037,2505007,177,53,1,0,2,1,2,49,4,5,2,2,1,1,3,6,2,1,3,12,36,40000,2,2, ,3
0,25,50037,2505007,177,53,1,0,6,1,2,28,0,6,2,2,1,1,3,5,1,1,4,15,48,20000,1,2, ,1
0,25,50037,2505007,48,54,1,0,2,1,2,38,4,1,2,2,1,2,2,3,1,2,4,19,25,10000,4,1, ,6
0,25,50045,2505250,89,5,1,0,1,1,1,32, ,5,2,2,1,1,3,5,1,1,4,17,60,32000,1,2, ,1
0,25,50058,2500841,6,1,1,0,1,1,1,53, ,5,2,2,3,2,3,2,3,0,3,9,10,3440,4,1, ,6
0,25,50060,2500994,168,2,1,0,2,1,1,20, ,6,2,2,1,2,3,2,3,2,4,14,24,4300,4,1, ,6
0,25,50063,2501005,55,3,1,0,1,1,1,63, ,5,2,2,1,1,3,4,1,1,3,9,72,8000,1,2, ,1
0,25,50063,2501005,55,3,1,0,4,1,2,23,1,6,2,2,1,1,2,5,1,1,3,10,40,10750,1,2, ,1
0,25,50064,2500202,79,3,1,1,1,1,1,51, ,5,2,2,1,1,3,3,1,1,3,9,60,20640,1,2, ,1
0,25,50064,2500202,79,3,1,1,2,1,2,42,2,5,2,2,1,1,3,3,1,1,4,12,45,7740,1,2, ,1
0,25,50067,2501046,80,5,1,0,1,1,1,28, ,2,2,2,3,2,3,2,3,0,4,15,42,11000,4,1, ,6
0,25,50074,2500607,190,51,1,0,2,1,2,30,0,5,2,2,1,1,3,4,1,1,4,17,41,13000,1,2, ,1
0,25,50078,2500400,56,54,1,2,2,1,2,34,1,1,2,2,1,1,3,3,1,1,4,17,45,12000,1,2, ,1
0,25,50085,2500213,174,1,1,0,1,1,1,34, ,5,2,2,1,1,2,0,1,1,3,9,36,8600,1,2, ,1
0,25,50090,2500500,61,1,1,0,1,1,1,30, ,1,2,2,2,2,1,0,1,0,2,6,63,8600,4,2, ,6
0,25,50091,2500912,90,5,1,0,1,1,1,30, ,1,2,2,1,2,2,2,3,1,4,17,52,15050,4,1, ,6
0,25,50092,2500174,72,5,1,0,4,1,2,24,0,6,2,2,1,1,3,4,1,1,4,17,45,9800,1,2, ,1
0,26,50003,2601674,14,2,1,0,1,1,1,31, ,1,2,2,3,2,3,2,3,0,3,10,60,15480,4,1, ,6
0,26,50016,2600800,57,4,1,0,2,1,2,32,3,5,2,2,3,2,3,2,3,0,3,9,24,2150,4,1, ,6
0,26,50028,2601623,22,54,1,0,1,1,2,55,2,2,2,2,3,2,3,3,3,0,4,13,12,6450,4,1, ,6
0,26,50037,2601628,112,5,1,0,3,1,2,27,0,6,2,2,1,1,3,6,2,1,4,16,36,24000,2,2, ,3
0,26,50043,2605898,95,3,1,0,1,1,2,37,2,6,2,1,1,1,2,6,1,1,3,9,40,12040,1,2, ,1
0,26,50046,2605670,48,5,1,0,2,1,2,43,0,1,2,1,3,2,2,2,3,0,4,12,2,430,4,1, ,6
0,26,50047,2605899,76,3,1,0,3,1,1,31, ,3,2,1,1,2,2,2,3,2,4,12,50,15050,4,1, ,6
0,26,50052,2605847,125,2,1,0,10,1,2,12,0,6,2,1,1,2,3,3,1,2,1,5,24,2580,4,1, ,6
0,26,50052,2605847,28,3,1,0,1,1,1,38, ,1,2,1,1,2,2,2,3,2,3,9,54,30100,4,1, ,6
0,26,50057,2605946,47,55,1,0,1,1,2,40,2,2,2,1,1,1,2,6,1,1,3,9,39,10320,1,2, ,1
0,26,50060,2606037,54,52,1,0,2,1,1,31, ,6,2,1,1,1,3,5,1,1,4,16,46,21500,1,2, ,1
0,26,50060,2606037,71,53,1,0,3,1,2,30,2,1,2,1,3,2,3,2,3,0,3,9,72,6450,4,1, ,6
0,26,50061,2606249,76,54,1,0,1,1,1,57, ,5,2,1,1,1,2,6,1,1,4,12,48,13244,1,2, ,1
0,26,50075,2606562,18,3,1,0,2,1,2,19,0,6,2,1,3,2,2,2,3,0,4,12,16,2150,4,1, ,6
0,26,50080,2606553,77,52,1,0,2,1,2,38,3,1,2,1,1,2,3,8,3,1,3,9,36,13330,4,1, ,6
0,26,50097,2602278,32,3,1,0,3,1,1,39, ,6,2,2,1,1,3,5,1,1,3,10,72,12000,1,2, ,1
0,26,50103,2602360,136,2,1,0,1,1,1,38, ,5,2,2,1,1,3,7,2,1,3,9,40,30000,1,2, ,1
0,26,50109,2605397,110,3,1,0,2,1,1,27, ,6,2,2,1,1,3,6,2,1,4,18,36,20000,2,2, ,4
0,26,50111,2605533,109,2,1,0,2,1,2,36,3,5,2,2,1,1,3,4,1,1,4,16,45,21500,1,2, ,1
0,26,50120,2605387,7,53,1,0,1,1,1,42, ,5,2,2,2,2,2,2,3,0,4,17,42,12900,4,1, ,6
0,28,50005,2802889,25,75,1,0,1,1,2,46,2,3,2,1,1,1,2,6,1,1,3,9,44,10750,1,2, ,1
0,28,50006,2803054,59,53,1,0,2,1,1,35, ,6,2,1,1,1,2,6,1,1,4,16,47,10750,1,2, ,1
0,28,50007,2803185,22,51,1,0,1,1,1,40, ,5,2,1,1,1,2,6,1,1,3,9,40,12470,1,2, ,1
0,28,50012,2802755,3,51,1,0,4,1,1,22, ,6,2,1,1,1,3,5,1,1,4,12,51,15480,1,2, ,1
0,28,50016,2802293,70,1,1,0,1,1,1,80, ,4,2,1,1,2,3,3,3,2,3,10,48,5160,4,1, ,6
0,28,50019,2802917,48,5,1,0,3,1,1,44, ,4,2,1,2,2,2,2,3,0,2,6,45,8600,4,1, ,6
0,28,50022,2803396,74,4,1,0,1,1,2,41,3,1,2,1,1,2,3,4,1,1,3,9,70,12470,4,1, ,6
0,28,50025,2802950,95,5,1,0,1,1,2,53,0,5,2,1,1,1,3,4,1,1,4,12,40,12900,1,2, ,1
0,28,50030,2802475,43,2,1,0,5,1,1,25, ,5,2,1,3,2,2,2,3,0,3,9,46,10750,4,1, ,6
0,28,50041,2802504,149,5,1,0,1,1,1,65, ,1,2,1,3,2,3,2,3,0,1,2,36,4300,4,1, ,6
0,28,50047,2802279,25,2,1,0,1,1,1,51, ,5,2,1,1,1,2,6,1,1,4,16,47,30100,1,2, ,1
0,28,50047,2802279,25,2,1,0,2,1,2,51,2,5,2,1,1,1,2,6,2,1,4,12,40,17200,1,2, ,1
